501, 16
502, 14
503, 10
504, 10
505, 8
506, 15
507, 19
508, 15
509, 13
510, 15
511, 17
512, 16
513, 16
514, 10
515, 15
516, 10
517, 12
518, 12
519, 13
520, 14
521, 8
522, 15
523, 12
524, 12
525, 11
526, 13
527, 14
528, 10
529, 7
530, 13
531, 8
532, 10
533, 6
534, 10
535, 16
536, 10
537, 11
538, 9
539, 8
540, 7
541, 7
542, 16
543, 7
544, 13
545, 13
546, 15
547, 5
548, 8
549, 10
550, 8
551, 12
552, 11
553, 19
554, 16
555, 17
556, 13
557, 13
558, 13
559, 10
560, 14
561, 10
562, 8
563, 9
564, 11
565, 13
566, 9
567, 16
568, 14
569, 8
570, 15
571, 17
572, 8
573, 20
574, 12
575, 8
576, 14
577, 10
578, 6
579, 14
580, 11
581, 15
582, 14
583, 11
584, 12
585, 19
586, 8
587, 17
588, 13
589, 10
590, 6
591, 8
592, 5
593, 11
594, 16
595, 16
596, 17
597, 6
598, 9
599, 7
600, 13
601, 8
602, 16
603, 13
604, 11
605, 13
606, 13
607, 4
608, 18
609, 14
610, 15
611, 12
612, 11
613, 13
614, 17
615, 6
616, 8
617, 10
618, 11
619, 12
620, 21
621, 9
622, 6
623, 11
624, 13
625, 14
626, 15
627, 9
628, 15
629, 15
630, 10
631, 11
632, 15
633, 7
634, 7
635, 14
636, 7
637, 4
638, 20
639, 4
640, 10
641, 12
642, 6
643, 13
644, 11
645, 12
646, 16
647, 10
648, 14
649, 14
650, 16
651, 15
652, 9
653, 12
654, 18
655, 8
656, 10
657, 14
658, 12
659, 8
660, 12
661, 13
662, 11
663, 14
664, 6
665, 16
666, 15
667, 10
668, 10
669, 11
670, 11
671, 14
672, 8
673, 11
674, 12
675, 8
676, 16
677, 15
678, 10
679, 12
680, 10
681, 10
682, 7
683, 16
684, 13
685, 9
686, 17
687, 16
688, 12
689, 17
690, 9
691, 11
692, 7
693, 12
694, 7
695, 12
696, 4
697, 7
698, 14
699, 18
700, 13
701, 11
702, 9
703, 8
704, 7
705, 12
706, 16
707, 12
708, 10
709, 16
710, 9
711, 16
712, 12
713, 6
714, 15
715, 11
716, 12
717, 8
718, 8
719, 19
720, 16
721, 13
722, 13
723, 11
724, 8
725, 9
726, 10
727, 11
728, 13
729, 14
730, 13
731, 12
732, 13
733, 14
734, 15
735, 12
736, 15
737, 16
738, 14
739, 14
740, 15
741, 15
742, 9
743, 15
744, 16
745, 11
746, 14
747, 11
748, 22
749, 11
750, 11
751, 18
752, 6
753, 11
754, 17
755, 10
756, 8
757, 9
758, 9
759, 16
760, 12
761, 12
762, 4
763, 13
764, 11
765, 12
766, 11
767, 19
768, 16
769, 10
770, 11
771, 18
772, 16
773, 14
774, 9
775, 12
776, 12
777, 11
778, 13
779, 12
780, 8
781, 12
782, 12
783, 11
784, 14
785, 15
786, 13
787, 17
788, 11
789, 16
790, 14
791, 16
792, 12
793, 14
794, 6
795, 13
796, 10
797, 8
798, 8
799, 19
800, 4
801, 10
802, 11
803, 18
804, 17
805, 12
806, 17
807, 2
808, 8
809, 7
810, 14
811, 11
812, 14
813, 16
814, 11
815, 10
816, 8
817, 14
818, 8
819, 13
820, 15
821, 16
822, 14
823, 6
824, 9
825, 9
826, 10
827, 17
828, 21
829, 20
830, 12
831, 6
832, 14
833, 7
834, 13
835, 12
836, 7
837, 8
838, 5
839, 11
840, 13
841, 12
842, 10
843, 11
844, 11
845, 20
846, 10
847, 11
848, 14
849, 19
850, 6
851, 11
852, 12
853, 9
854, 10
855, 17
856, 13
857, 19
858, 14
859, 9
860, 10
861, 10
862, 12
863, 7
864, 15
865, 15
866, 15
867, 10
868, 12
869, 14
870, 11
871, 8
872, 17
873, 12
874, 10
875, 10
876, 11
877, 10
878, 14
879, 9
880, 14
881, 12
882, 13
883, 12
884, 12
885, 12
886, 17
887, 10
888, 17
889, 12
890, 13
891, 12
892, 11
893, 13
894, 16
895, 9
896, 18
897, 14
898, 13
899, 15
900, 10
901, 8
902, 13
903, 17
904, 17
905, 21
906, 20
907, 9
908, 14
909, 8
910, 17
911, 9
912, 15
913, 13
914, 20
915, 16
916, 11
917, 11
918, 8
919, 6
920, 16
921, 12
922, 14
923, 7
924, 14
925, 12
926, 11
927, 12
928, 10
929, 10
930, 19
931, 10
932, 14
933, 15
934, 12
935, 14
936, 15
937, 9
938, 11
939, 12
940, 15
941, 10
942, 17
943, 15
944, 10
945, 9
946, 11
947, 8
948, 8
949, 12
950, 12
951, 18
952, 18
953, 10
954, 10
955, 12
956, 12
957, 11
958, 15
959, 16
960, 6
961, 7
962, 10
963, 14
964, 13
965, 11
966, 18
967, 11
968, 10
969, 19
970, 14
971, 12
972, 8
973, 16
974, 13
975, 18
976, 9
977, 7
978, 11
979, 16
980, 16
981, 10
982, 11
983, 8
984, 15
985, 10
986, 9
987, 14
988, 21
989, 11
990, 14
991, 9
992, 16
993, 11
994, 12
995, 15
996, 11
997, 7
998, 13
999, 12
1000, 12
1001, 13
1002, 9
1003, 12
1004, 11
1005, 10
1006, 6
1007, 9
1008, 10
1009, 15
1010, 15
1011, 16
1012, 15
1013, 6
1014, 15
1015, 7
1016, 13
1017, 11
1018, 9
1019, 13
1020, 18
